,Edad,Género,Horas_de_uso _de_la_tecnología,Horas_de_uso_de_las_redes_sociales,Horas_de_juego,Horas_de_tiempo_en_pantalla,Estado_de_salud_mental,Nivel_de_estrés,Horas_de_sueño,Horas_de_actividad_física,Acceso_a_sistemas_de_soporte,Impacto_en_el_entorno_laboral
10737,37,Mujer,3.9,7.79,1.33,6.64,Mala,Medio,5.04,3.26,No,Negativo
10738,23,Mujer,7.26,2.77,1.4,10.72,Excelente,Medio,5.92,9.37,No,Neutral
10740,62,Otro,2.05,0.25,2.68,3.94,Neutral,Bajo,5.73,8.16,Si,Positivo
10741,62,Hombre,6.85,5.06,3.9,3.05,Buena,Bajo,8.63,4.45,Si,Neutral
10743,35,Otro,7.14,5.77,0.4,9.6,Mala,Bajo,5.31,6.69,No,Negativo
10744,50,Otro,3.79,6.59,3.91,9.82,Neutral,Alto,6.34,4.56,No,Positivo
10745,28,Otro,8.03,0.19,1.27,4.59,Buena,Medio,4.43,9.11,No,Neutral
10747,61,Mujer,3.02,0.26,4.58,3.58,Excelente,Bajo,7.3,8.34,No,Positivo
10748,49,Otro,11.6,1.26,1.14,3.06,Neutral,Bajo,6.99,1.92,Si,Neutral
10749,23,Otro,9.46,0.49,3.99,3.73,Excelente,Bajo,7.0,3.15,No,Negativo
10752,64,Mujer,7.08,4.55,2.78,2.18,Neutral,Medio,6.65,4.47,No,Neutral
10753,29,Hombre,7.7,1.0,0.06,11.81,Mala,Bajo,6.67,5.8,Si,Positivo
10754,53,Hombre,5.36,3.52,2.86,4.79,Buena,Medio,7.82,5.5,Si,Neutral
10755,36,Otro,9.71,0.27,1.21,14.07,Excelente,Medio,6.76,2.79,Si,Positivo
10757,45,Hombre,8.15,7.27,3.37,9.37,Mala,Medio,6.57,6.38,No,Negativo
10758,45,Hombre,1.15,7.76,3.74,8.79,Excelente,Alto,7.88,6.36,No,Neutral
10759,62,Mujer,9.21,4.72,1.99,2.65,Mala,Bajo,5.9,7.54,No,Neutral
10767,18,Mujer,9.57,4.75,4.0,12.93,Mala,Alto,4.4,9.55,Si,Negativo
10768,45,Hombre,7.73,2.39,1.51,13.34,Mala,Alto,7.01,5.26,No,Negativo
10770,23,Hombre,1.73,2.44,3.13,8.77,Neutral,Alto,5.9,5.63,No,Negativo
10771,54,Hombre,4.96,7.28,1.06,1.99,Mala,Alto,5.29,0.04,Si,Negativo
10772,20,Otro,11.71,5.71,0.23,12.89,Buena,Bajo,8.9,6.09,No,Negativo
10774,61,Otro,9.67,1.16,3.93,2.58,Buena,Medio,6.35,2.65,No,Neutral
10775,25,Otro,5.5,3.95,1.71,3.21,Neutral,Medio,7.2,1.87,No,Negativo
10776,61,Otro,6.64,1.81,4.46,5.73,Neutral,Bajo,7.94,1.32,No,Neutral
10778,50,Hombre,4.42,4.57,3.76,13.51,Neutral,Alto,8.8,3.74,No,Neutral
10780,58,Hombre,5.17,5.08,3.38,9.77,Buena,Alto,5.87,7.99,No,Negativo
10781,59,Mujer,5.84,4.87,2.3,3.01,Mala,Medio,8.39,2.82,No,Negativo
10782,43,Hombre,8.6,7.66,2.39,3.9,Buena,Medio,4.23,9.32,No,Neutral
10784,63,Otro,8.52,3.84,3.81,8.43,Neutral,Medio,7.6,0.43,No,Neutral
10786,38,Hombre,2.7,6.98,2.9,12.16,Neutral,Bajo,5.44,1.66,Si,Negativo
10787,32,Mujer,11.04,2.58,3.44,4.62,Neutral,Alto,7.15,1.99,Si,Negativo
10788,18,Hombre,10.63,6.57,2.5259352591682034,3.24,Excelente,Alto,7.91,4.47,Si,Negativo
10789,65,Mujer,2.96,5.37,0.29,10.43,Neutral,Alto,4.86,3.35,Si,Positivo
10790,45,Mujer,3.17,4.75,4.62,8.79,Neutral,Alto,5.12,2.68,No,Positivo
10791,59,Hombre,3.99,1.81,2.32,1.41,Mala,Alto,4.46,4.89,No,Neutral
10792,54,Hombre,6.05,2.63,1.66,8.21,Mala,Bajo,4.38,1.61,Si,Negativo
10794,43,Otro,8.08,5.01,4.95,2.23,Neutral,Alto,4.98,4.09,No,Negativo
10795,24,Hombre,10.93,5.42,1.92,8.15,Mala,Bajo,8.86,9.88,Si,Negativo
10797,54,Otro,4.43,2.65,4.66,1.91,Mala,Alto,4.42,2.64,No,Neutral
10800,32,Mujer,1.41,4.12,2.15,14.28,Mala,Bajo,4.18,7.38,No,Negativo
10801,41,Otro,1.99,0.36,0.73,13.65,Excelente,Medio,6.13,5.25,Si,Positivo
10803,40,Otro,8.49,2.58,2.58,5.89,Buena,Bajo,8.36,6.9,No,Neutral
10804,64,Hombre,6.34,7.38,2.56,11.63,Neutral,Bajo,8.17,7.44,Si,Negativo
10806,62,Otro,10.64,4.02,4.29,13.47,Excelente,Bajo,6.11,1.74,Si,Negativo
10807,49,Mujer,10.38,1.64,4.36,1.87,Excelente,Alto,7.29,3.97,No,Neutral
10808,41,Mujer,8.73,0.01,2.43,1.41,Buena,Bajo,7.38,5.16,Si,Negativo
10809,41,Mujer,4.66,7.84,4.94,1.08,Mala,Bajo,5.62,5.2,No,Negativo
10810,21,Mujer,2.21,0.74,0.52,14.43,Buena,Bajo,4.08,0.32,No,Positivo
10811,35,Hombre,3.61,7.14,4.14,3.53,Buena,Alto,5.72,0.27,No,Positivo
10812,45,Otro,4.74,2.46,1.22,2.4,Excelente,Bajo,8.67,9.61,No,Positivo
10814,22,Otro,4.66,1.26,4.37,13.71,Buena,Medio,6.38,2.58,Si,Negativo
10815,59,Otro,3.27,0.91,1.48,8.31,Buena,Alto,5.94,0.09,Si,Negativo
10816,49,Hombre,2.82,7.41,2.29,1.62,Neutral,Bajo,5.58,5.53,No,Positivo
10817,18,Otro,11.24,2.26,1.55,8.78,Mala,Bajo,8.68,3.34,Si,Positivo
10819,64,Otro,10.03,3.62,0.07,12.39,Buena,Alto,5.36,0.86,Si,Positivo
10820,36,Otro,7.68,5.56,2.5259352591682034,4.15,Neutral,Bajo,8.42,3.85,No,Neutral
10822,58,Mujer,5.96,6.21,0.71,2.94,Mala,Alto,4.35,6.87,Si,Neutral
10824,60,Mujer,5.03,0.9,1.82,2.98,Excelente,Medio,7.06,1.19,No,Negativo
10825,32,Otro,8.43,0.3,4.52,13.17,Excelente,Bajo,6.03,4.48,No,Negativo
10826,39,Mujer,6.71,7.99,2.73,8.73,Neutral,Bajo,6.43,2.88,Si,Positivo
10827,65,Hombre,3.4,5.15,2.23,8.38,Neutral,Medio,8.0,2.93,Si,Negativo
10828,55,Hombre,9.54,7.59,4.56,13.26,Neutral,Bajo,7.57,1.1,No,Negativo
10829,41,Mujer,2.89,2.78,1.57,4.83,Buena,Alto,5.61,0.47,Si,Negativo
10830,63,Hombre,9.31,3.32,1.86,3.44,Buena,Bajo,7.77,0.39,No,Neutral
10833,24,Mujer,10.56,1.64,3.62,12.55,Excelente,Bajo,4.17,5.61,Si,Negativo
10834,32,Mujer,6.08,1.5,4.94,12.72,Mala,Medio,5.45,9.86,Si,Neutral
10835,27,Otro,11.66,3.28,0.05,2.53,Mala,Bajo,4.38,9.72,Si,Positivo
10836,25,Hombre,11.42,3.42,0.12,14.19,Mala,Medio,5.21,9.43,No,Positivo
10837,40,Mujer,1.01,1.04,4.81,6.31,Mala,Bajo,5.94,2.26,Si,Negativo
10839,62,Mujer,11.97,0.29,2.22,1.18,Buena,Bajo,7.49,1.39,Si,Neutral
10843,41,Otro,1.35,0.29,2.36,14.01,Buena,Medio,7.67,9.29,No,Negativo
10844,60,Otro,4.0,2.98,2.52,2.05,Excelente,Medio,6.91,3.75,No,Positivo
10845,60,Mujer,5.45,0.36,3.53,4.11,Mala,Bajo,5.02,2.21,No,Positivo
10848,63,Mujer,5.29,7.05,1.49,7.48,Buena,Bajo,7.34,6.59,Si,Neutral
10850,48,Otro,7.87,0.66,3.73,4.24,Neutral,Alto,6.45,0.11,Si,Negativo
10851,27,Mujer,7.83,0.95,2.26,7.1,Neutral,Bajo,7.83,4.3,Si,Negativo
10852,61,Otro,6.78,2.19,2.98,8.96,Buena,Bajo,8.09,5.63,Si,Negativo
10853,35,Hombre,10.87,2.19,3.92,10.51,Buena,Bajo,4.29,6.99,Si,Negativo
10854,46,Mujer,5.91,3.96,0.25,13.4,Mala,Bajo,6.4,3.01,No,Positivo
10855,51,Mujer,9.84,6.36,0.46,8.56,Mala,Bajo,5.11,9.19,No,Positivo
10856,33,Otro,11.37,6.91,4.16,3.17,Mala,Medio,4.96,8.64,Si,Negativo
10858,46,Mujer,11.98,4.68,0.82,10.68,Buena,Medio,7.93,2.46,No,Positivo
10860,32,Otro,7.83,1.2,2.38,6.54,Mala,Bajo,8.8,2.98,Si,Negativo
10861,61,Hombre,10.88,6.77,1.93,12.37,Excelente,Alto,6.71,2.91,Si,Negativo
10862,58,Mujer,2.73,5.72,4.8,8.76,Mala,Medio,4.28,6.9,No,Negativo
10863,26,Otro,7.52,7.18,4.23,1.81,Excelente,Alto,8.21,5.73,No,Positivo
10864,45,Otro,3.85,3.39,3.13,1.56,Buena,Bajo,6.65,9.02,No,Negativo
10865,34,Otro,9.2,1.98,4.37,11.18,Mala,Bajo,5.63,4.86,Si,Neutral
10866,46,Hombre,3.48,4.22,2.82,2.92,Mala,Medio,6.46,2.23,No,Negativo
10867,32,Otro,3.15,0.73,1.72,10.36,Mala,Bajo,5.9,5.83,No,Positivo
10868,57,Otro,3.84,1.28,1.78,1.8,Buena,Alto,5.39,4.45,Si,Neutral
10869,44,Mujer,11.43,3.8,4.35,5.53,Excelente,Alto,5.73,0.31,No,Neutral
10871,60,Otro,3.25,7.61,1.84,11.25,Buena,Alto,7.8,5.005510655408122,Si,Neutral
10872,38,Otro,10.43,1.19,4.76,7.965271254230335,Mala,Bajo,4.11,5.005510655408122,Si,Negativo
10873,30,Mujer,11.79,3.54,4.76,6.88,Mala,Alto,5.73,3.4,Si,Positivo
10874,50,Hombre,8.43,2.1,1.17,8.67,Mala,Bajo,8.83,1.8,No,Neutral
10875,58,Otro,4.68,4.55,1.97,7.5,Excelente,Bajo,4.03,5.8,Si,Neutral
10876,36,Mujer,11.99,6.99,3.91,14.32,Mala,Medio,4.01,7.5,Si,Neutral
10877,64,Mujer,3.49,2.94,2.33,3.12,Buena,Bajo,6.38,7.57,Si,Positivo
10878,55,Hombre,3.73,1.41,4.16,12.86,Mala,Bajo,8.64,8.36,Si,Positivo
10880,34,Mujer,4.28,7.41,3.51,14.17,Buena,Bajo,7.06,6.43,Si,Negativo
10881,30,Mujer,4.27,5.53,3.75,8.65,Buena,Bajo,4.35,7.8,No,Positivo
10882,59,Otro,7.49,4.29,4.99,8.13,Buena,Bajo,5.5,3.67,No,Negativo
10883,59,Hombre,6.43,0.58,1.44,4.77,Neutral,Medio,5.04,0.3,No,Negativo
10885,51,Mujer,9.15,5.99,1.69,4.85,Neutral,Alto,4.61,3.76,Si,Neutral
10886,50,Otro,3.39,2.15,2.5259352591682034,2.64,Buena,Alto,8.85,4.01,Si,Negativo
10888,20,Otro,2.39,4.2,4.63,13.68,Buena,Alto,8.52,9.13,No,Neutral
10890,21,Hombre,7.3,6.51,4.61,5.08,Neutral,Medio,4.04,7.62,No,Neutral
10891,29,Otro,8.25,2.43,0.28,14.88,Mala,Bajo,5.97,6.46,Si,Positivo
10892,55,Hombre,8.77,4.02,4.5,4.34,Excelente,Medio,8.46,0.58,No,Positivo
10893,35,Mujer,1.91,1.44,0.57,3.83,Mala,Medio,4.59,1.27,Si,Positivo
10894,65,Otro,9.49,5.44,1.05,8.36,Buena,Medio,6.02,2.03,Si,Neutral
10895,52,Hombre,8.17,7.18,3.62,14.31,Buena,Alto,4.33,2.45,No,Negativo
10896,42,Hombre,1.92,2.28,3.46,5.2,Mala,Bajo,7.76,1.3,Si,Negativo
10897,29,Otro,7.54,7.79,4.18,7.79,Buena,Alto,5.63,0.12,Si,Neutral
10898,23,Otro,9.52,1.28,4.5,8.36,Excelente,Bajo,4.17,1.62,No,Negativo
10899,29,Hombre,11.58,1.86,2.19,6.29,Neutral,Bajo,7.53,2.73,Si,Positivo
10900,29,Otro,8.41,2.17,3.0,7.7,Mala,Bajo,4.87,2.16,No,Negativo
10901,41,Hombre,6.53,7.79,4.93,8.37,Mala,Medio,7.75,3.71,Si,Positivo
10902,57,Otro,8.28,5.75,1.51,11.25,Neutral,Bajo,8.28,5.41,Si,Negativo
10906,62,Mujer,4.28,6.22,2.31,14.81,Mala,Alto,5.7,4.67,No,Positivo
10907,54,Mujer,7.64,6.26,0.25,6.68,Mala,Medio,7.88,9.26,No,Negativo
10908,40,Otro,7.4,3.41,1.07,1.85,Excelente,Medio,6.61,8.89,No,Positivo
10909,42,Hombre,10.68,4.7,0.98,13.9,Mala,Alto,6.81,4.58,Si,Negativo
10910,53,Mujer,3.29,0.12,0.95,11.8,Buena,Alto,7.17,1.57,Si,Positivo
10911,52,Hombre,3.08,4.18,0.93,1.72,Neutral,Alto,8.36,4.32,Si,Positivo
10913,46,Mujer,9.33,7.12,4.19,8.87,Excelente,Bajo,8.55,1.62,Si,Negativo
10914,62,Otro,4.94,2.87,3.96,10.4,Excelente,Bajo,6.34,7.15,Si,Negativo
10916,53,Otro,7.12,7.32,4.19,4.45,Excelente,Medio,6.2,0.58,Si,Negativo
10917,42,Otro,8.4,0.99,1.07,3.66,Mala,Bajo,7.93,6.83,Si,Positivo
10918,38,Mujer,10.42,5.65,0.68,4.3,Excelente,Alto,8.16,9.42,No,Negativo
10919,37,Hombre,11.28,0.14,2.36,5.98,Excelente,Bajo,8.92,9.48,No,Neutral
10920,25,Hombre,6.62,5.84,3.3,4.0,Excelente,Medio,4.88,3.34,Si,Neutral
10921,59,Mujer,3.41,5.09,3.5,8.73,Mala,Bajo,5.52,1.62,No,Neutral
10922,35,Mujer,11.96,0.76,4.46,2.6,Buena,Medio,6.95,8.13,No,Neutral
10924,52,Hombre,8.63,5.11,3.02,2.6,Neutral,Alto,6.500054364240411,1.56,No,Neutral
10925,18,Mujer,6.443269288803943,4.53,1.04,10.51,Excelente,Bajo,8.15,2.43,No,Neutral
10927,32,Otro,6.87,6.29,0.82,6.34,Excelente,Alto,4.08,0.32,No,Neutral
10929,34,Mujer,11.99,5.53,2.5259352591682034,6.07,Buena,Alto,8.78,1.42,Si,Positivo
10930,58,Hombre,7.29,1.45,1.29,12.84,Excelente,Alto,7.92,9.58,Si,Positivo
10931,27,Mujer,1.8,7.05,0.31,2.57,Neutral,Medio,6.23,6.87,No,Neutral
10932,41,Otro,11.64,1.23,1.78,9.65,Excelente,Bajo,8.27,2.42,No,Negativo
10934,32,Hombre,4.76,3.86,2.1,5.09,Excelente,Bajo,8.15,7.54,No,Positivo
10935,58,Otro,5.15,4.77,1.42,13.11,Neutral,Alto,7.12,8.25,No,Negativo
10936,27,Otro,9.85,4.64,4.84,13.53,Neutral,Bajo,8.26,9.75,No,Positivo
10938,22,Otro,5.99,2.72,0.99,2.11,Neutral,Medio,6.08,3.81,No,Neutral
10939,24,Otro,10.05,5.43,2.5259352591682034,13.33,Excelente,Alto,7.7,5.005510655408122,Si,Positivo
10940,44,Mujer,2.56,2.57,2.5259352591682034,3.06,Buena,Alto,5.09,5.01,Si,Neutral
10942,21,Mujer,5.06,4.77,0.84,5.78,Buena,Alto,7.04,4.43,No,Neutral
10945,23,Mujer,8.72,4.21,4.31,10.57,Neutral,Alto,7.57,8.01,Si,Neutral
10948,61,Otro,2.88,3.6,1.07,8.74,Buena,Bajo,5.32,0.16,No,Neutral
10949,34,Otro,7.15,5.23,0.89,5.74,Neutral,Medio,7.28,3.52,Si,Positivo
10950,27,Mujer,4.95,0.87,4.83,8.48,Buena,Bajo,6.04,8.61,Si,Neutral
10952,28,Otro,1.11,0.54,2.45,6.46,Excelente,Alto,5.11,8.32,Si,Negativo
10953,42,Hombre,10.58,3.82,4.6,7.36,Buena,Alto,8.95,3.53,No,Positivo
10954,45,Hombre,4.47,6.54,2.2,14.79,Excelente,Medio,7.71,8.11,Si,Negativo
10955,57,Hombre,8.79,7.82,1.53,7.84,Buena,Bajo,8.63,0.97,Si,Negativo
10956,36,Otro,10.79,3.77,2.03,4.2,Neutral,Bajo,5.97,6.52,Si,Neutral
10957,24,Otro,7.0,4.06,0.73,8.14,Mala,Alto,8.47,2.28,Si,Neutral
10958,18,Otro,8.19,1.64,3.97,7.965271254230335,Excelente,Alto,5.36,0.16,No,Negativo
10960,19,Otro,10.26,6.14,1.82,5.99,Buena,Bajo,8.57,8.74,Si,Neutral
10963,24,Hombre,8.98,6.77,3.47,5.81,Excelente,Alto,4.75,6.72,No,Neutral
10964,53,Hombre,7.84,6.93,0.42,13.2,Excelente,Medio,7.34,1.26,No,Neutral
10965,44,Hombre,11.1,7.05,0.73,1.09,Buena,Medio,6.78,8.98,No,Positivo
10966,50,Otro,7.28,7.39,4.19,5.43,Buena,Bajo,6.57,4.88,No,Neutral
10967,57,Mujer,9.93,5.93,1.65,13.14,Excelente,Alto,6.39,0.99,No,Neutral
10968,41,Otro,9.08,1.82,4.77,11.59,Mala,Alto,8.88,9.33,Si,Neutral
10969,64,Otro,10.84,2.17,0.14,14.39,Buena,Alto,6.9,9.22,No,Negativo
10970,51,Otro,7.45,3.34,2.39,4.21,Excelente,Bajo,4.16,9.09,No,Negativo
10971,19,Otro,4.74,4.97,0.96,8.51,Mala,Bajo,8.34,5.11,Si,Neutral
10972,65,Mujer,8.78,3.81,0.88,10.73,Excelente,Bajo,6.69,3.33,No,Negativo
10973,32,Otro,4.97,2.12,1.55,6.57,Excelente,Alto,4.59,0.06,No,Negativo
10974,28,Hombre,10.4,3.971435469268686,4.7,13.47,Excelente,Alto,6.51,8.38,Si,Positivo
10975,45,Hombre,10.28,6.53,1.0,11.81,Excelente,Alto,4.97,6.3,Si,Negativo
10976,40,Hombre,4.35,3.01,2.66,6.61,Mala,Medio,4.99,2.02,Si,Neutral
10977,38,Otro,2.69,6.36,3.75,11.46,Excelente,Bajo,7.03,6.28,No,Neutral
10978,21,Mujer,3.59,0.13,1.14,5.63,Buena,Bajo,7.55,0.33,No,Neutral
10980,31,Otro,5.2,0.18,3.0,10.94,Mala,Medio,5.51,5.69,Si,Positivo
10981,39,Hombre,5.91,5.72,2.64,12.9,Neutral,Bajo,4.46,6.51,No,Negativo
10982,25,Hombre,2.99,6.01,0.55,5.74,Buena,Bajo,8.58,7.6,No,Positivo
10983,55,Mujer,3.56,2.75,2.41,4.18,Buena,Medio,6.93,4.5,No,Neutral
10984,27,Hombre,6.22,5.53,2.67,3.28,Buena,Alto,5.98,9.79,No,Negativo
10985,51,Mujer,5.99,1.98,1.93,12.97,Neutral,Bajo,7.33,7.21,No,Positivo
10986,57,Hombre,10.93,1.61,2.98,7.62,Neutral,Medio,5.44,0.85,No,Positivo
10987,41,Mujer,5.54,1.18,2.64,6.11,Mala,Alto,8.85,2.85,Si,Negativo
10988,33,Mujer,7.23,0.28,2.61,13.6,Mala,Alto,4.2,5.6,Si,Negativo
10989,50,Mujer,3.17,3.09,0.41,14.16,Neutral,Bajo,4.65,1.32,Si,Positivo
10992,29,Otro,8.66,3.48,1.17,10.22,Neutral,Bajo,4.06,3.26,Si,Positivo
10993,18,Hombre,10.8,1.13,3.04,7.965271254230335,Buena,Alto,5.26,3.7,No,Neutral
10994,63,Hombre,1.26,3.16,0.49,7.17,Mala,Medio,6.52,0.47,No,Negativo
10995,25,Hombre,10.5,6.98,3.8,13.15,Buena,Alto,4.03,1.29,Si,Negativo
10996,32,Otro,2.41,2.94,3.01,6.02,Mala,Alto,8.45,4.65,No,Neutral
10997,60,Mujer,5.05,2.34,0.03,9.0,Excelente,Alto,6.98,0.85,No,Neutral
10999,24,Hombre,4.87,6.29,2.1,9.32,Excelente,Medio,5.26,0.11,Si,Negativo
11002,58,Otro,2.1,6.87,2.05,13.36,Excelente,Medio,8.11,0.43,No,Positivo
11004,38,Otro,6.8,0.69,2.55,7.965271254230335,Excelente,Bajo,6.92,5.22,Si,Negativo
11005,60,Hombre,3.2,7.73,1.95,3.52,Buena,Alto,7.36,7.74,No,Neutral
11007,46,Otro,4.67,6.44,3.54,9.29,Mala,Alto,7.01,6.99,Si,Positivo
11008,62,Hombre,11.16,2.01,4.79,13.47,Excelente,Bajo,6.45,3.29,Si,Negativo
11009,26,Hombre,9.87,6.22,1.55,14.18,Buena,Medio,8.36,2.73,Si,Neutral
11010,63,Mujer,9.71,5.41,0.58,3.28,Mala,Bajo,6.98,8.18,No,Neutral
11011,33,Hombre,2.34,0.45,2.44,7.965271254230335,Neutral,Bajo,8.32,6.22,Si,Neutral
11012,48,Mujer,10.55,3.55,3.83,10.0,Neutral,Alto,7.3,5.27,Si,Neutral
11013,56,Otro,7.75,6.62,3.27,13.25,Neutral,Alto,7.65,6.84,Si,Positivo
11014,47,Mujer,6.22,6.96,3.45,3.26,Neutral,Medio,8.37,6.08,No,Negativo
11015,44,Otro,7.73,0.43,1.96,10.66,Buena,Medio,8.14,0.38,No,Negativo
11016,43,Hombre,5.39,1.15,4.22,14.05,Neutral,Bajo,4.06,8.6,Si,Positivo
11017,33,Hombre,4.63,0.11,0.44,13.15,Excelente,Bajo,5.79,8.66,Si,Negativo
11018,21,Hombre,3.33,4.05,2.14,5.17,Buena,Alto,4.97,5.62,Si,Positivo
11019,47,Mujer,4.03,7.25,1.07,7.79,Buena,Medio,4.57,9.02,Si,Negativo
11020,28,Hombre,6.95,2.15,4.76,2.78,Neutral,Medio,6.01,5.23,Si,Positivo
11021,42,Otro,3.82,2.56,4.05,3.04,Buena,Medio,6.13,9.94,Si,Positivo
11022,51,Hombre,2.64,2.41,1.9,1.55,Buena,Medio,6.09,6.09,No,Positivo
11025,52,Hombre,5.43,3.971435469268686,3.27,4.35,Excelente,Bajo,7.71,3.36,Si,Neutral
11026,26,Otro,2.62,2.48,1.39,4.44,Buena,Medio,7.5,0.77,No,Negativo
11027,57,Hombre,9.88,3.12,4.23,7.965271254230335,Mala,Medio,4.16,3.85,Si,Negativo
11028,37,Otro,3.9,3.68,0.55,9.41,Neutral,Alto,6.55,2.43,No,Negativo
11029,33,Hombre,10.76,7.29,0.66,12.11,Excelente,Medio,4.72,2.27,Si,Positivo
11030,46,Hombre,8.59,6.51,4.31,3.61,Buena,Medio,5.76,5.57,Si,Negativo
11031,62,Otro,11.21,3.44,1.0,6.6,Excelente,Medio,4.7,4.1,Si,Positivo
11032,53,Otro,4.55,3.29,4.28,10.49,Excelente,Medio,8.13,8.06,Si,Neutral
11033,48,Mujer,2.71,7.11,0.45,9.67,Mala,Medio,7.0,1.38,Si,Positivo
11034,23,Hombre,6.51,1.83,3.6,3.05,Neutral,Bajo,7.97,2.62,No,Neutral
11035,54,Otro,2.93,3.17,0.14,7.37,Neutral,Alto,4.05,9.44,No,Positivo
11037,35,Otro,11.66,7.1,3.84,13.05,Excelente,Medio,6.14,2.89,No,Positivo
11038,51,Mujer,10.54,2.83,3.25,3.92,Excelente,Alto,7.38,6.32,No,Negativo
11039,24,Otro,2.94,7.8,4.0,8.92,Buena,Medio,4.93,6.27,No,Positivo
11040,21,Hombre,1.16,7.64,2.29,2.84,Mala,Alto,6.28,7.14,Si,Neutral
11042,65,Otro,9.73,1.89,2.5259352591682034,9.23,Neutral,Alto,4.47,5.13,Si,Neutral
11043,49,Mujer,7.22,5.98,2.14,14.53,Buena,Alto,5.01,8.97,Si,Neutral
11045,35,Otro,4.03,7.69,2.87,13.47,Mala,Bajo,8.8,7.12,Si,Neutral
11046,21,Mujer,2.03,0.0,3.77,9.04,Mala,Medio,6.69,2.69,No,Negativo
11047,23,Otro,3.13,6.26,0.75,11.38,Neutral,Alto,7.9,7.1,No,Neutral
11048,60,Mujer,8.04,0.89,2.99,7.36,Buena,Medio,5.05,6.31,Si,Positivo
11049,49,Otro,2.43,6.46,3.17,9.19,Neutral,Alto,6.63,0.25,No,Negativo
11051,51,Hombre,11.41,7.37,4.59,7.965271254230335,Neutral,Medio,4.11,3.75,Si,Neutral
11054,21,Hombre,1.86,6.32,3.34,7.41,Buena,Bajo,5.25,1.58,Si,Neutral
11055,22,Hombre,10.19,5.05,4.22,11.2,Neutral,Medio,8.38,7.01,No,Positivo
11056,42,Otro,5.75,7.99,3.24,8.63,Neutral,Medio,4.44,9.07,No,Neutral
11057,23,Hombre,6.85,2.31,2.5259352591682034,5.24,Excelente,Medio,8.89,5.0,Si,Negativo
11058,59,Otro,2.69,3.27,4.52,8.29,Excelente,Medio,4.95,3.16,No,Negativo
11059,54,Otro,11.02,4.7,4.92,9.93,Mala,Bajo,7.76,7.4,No,Positivo
11061,19,Hombre,7.58,2.72,2.5259352591682034,13.73,Excelente,Bajo,7.2,2.47,No,Neutral
11062,33,Mujer,9.89,4.69,1.33,8.55,Neutral,Bajo,6.51,9.7,Si,Negativo
11063,59,Otro,10.57,7.76,1.24,11.01,Mala,Bajo,5.72,3.44,Si,Neutral
11064,40,Mujer,10.82,1.78,3.95,8.78,Buena,Medio,6.43,7.22,No,Positivo
11065,61,Otro,11.22,5.41,2.51,2.67,Mala,Alto,7.91,7.4,Si,Negativo
11066,40,Mujer,9.87,2.85,1.5,14.14,Mala,Alto,6.46,6.41,Si,Positivo
11067,62,Otro,3.3,6.02,2.48,9.58,Mala,Medio,8.38,6.24,Si,Negativo
11068,41,Otro,3.34,1.04,0.66,8.96,Neutral,Alto,8.0,4.07,Si,Neutral
11069,45,Hombre,1.28,7.18,0.69,3.19,Mala,Alto,8.59,7.34,Si,Negativo
11070,31,Otro,8.53,2.29,1.27,8.13,Excelente,Alto,6.89,8.45,Si,Positivo
11071,57,Mujer,8.26,5.85,3.48,6.33,Excelente,Medio,8.45,9.68,No,Positivo
11073,49,Hombre,4.29,0.35,0.45,11.63,Buena,Alto,7.8,1.61,Si,Neutral
11074,41,Hombre,5.0,3.04,3.73,2.98,Mala,Medio,4.04,6.09,Si,Neutral
11075,33,Otro,5.17,3.87,4.65,2.76,Excelente,Bajo,8.99,8.37,No,Negativo
11077,52,Otro,8.71,6.82,4.65,6.12,Neutral,Bajo,4.56,1.22,Si,Positivo
11078,21,Hombre,10.15,2.14,4.57,8.41,Excelente,Bajo,7.24,2.28,Si,Positivo
11079,49,Hombre,6.87,7.36,0.23,12.15,Buena,Alto,7.38,2.85,No,Negativo
11080,44,Otro,3.34,3.19,2.13,12.7,Buena,Medio,5.58,9.18,No,Positivo
11081,53,Mujer,1.93,2.22,4.81,13.75,Excelente,Bajo,8.12,2.12,No,Negativo
11083,37,Mujer,2.15,2.08,1.59,14.18,Neutral,Medio,8.36,5.76,No,Negativo
11084,28,Otro,5.45,7.08,3.95,14.55,Buena,Bajo,6.49,5.005510655408122,Si,Positivo
11085,37,Otro,5.83,5.78,1.95,2.01,Excelente,Medio,8.98,3.55,Si,Negativo
11086,61,Otro,9.67,3.2,2.63,13.57,Neutral,Bajo,5.12,9.2,No,Neutral
11087,40,Otro,5.59,5.69,3.56,8.34,Mala,Medio,4.22,1.65,No,Negativo
11088,24,Otro,4.18,7.23,0.22,7.965271254230335,Excelente,Bajo,5.18,0.1,Si,Neutral
11089,31,Otro,3.91,2.26,3.8,9.14,Mala,Alto,5.52,5.36,No,Negativo
11090,54,Hombre,9.66,4.42,2.24,2.17,Mala,Bajo,4.22,8.52,No,Negativo
11092,62,Otro,10.36,2.07,4.8,7.66,Mala,Alto,7.38,2.22,Si,Negativo
11093,40,Mujer,8.18,0.06,2.57,13.97,Buena,Alto,8.69,2.89,No,Positivo
11094,50,Mujer,6.17,4.83,0.97,11.71,Mala,Alto,8.26,0.85,Si,Negativo
11095,27,Mujer,6.25,1.44,1.83,7.11,Buena,Medio,5.54,2.22,No,Positivo
11096,29,Mujer,4.94,5.86,3.94,9.33,Mala,Medio,7.78,3.84,No,Negativo
