User_ID,Age,Gender,Technology_Usage_Hours,Social_Media_Usage_Hours,Gaming_Hours,Screen_Time_Hours,Mental_Health_Status,Stress_Level,Sleep_Hours,Physical_Activity_Hours,Support_Systems_Access,Work_Environment_Impact,Online_Support_Usage
invalid,47.0,Male,5.84,3.37,1.86,8.83,Poor,Low,8.9,8.72,Yes,,
USER-01897,53.0,Other,4.97,2.84,3.18,6.45,Excellent,Low,4.42,7.45,No,Neutral,
USER-02627,30.0,Other,2.95,7.08,3.19,9.65,Fair,High,4.66,0.47,No,Neutral,
USER-07054,33.0,Female,3.08,6.92,1.83,6.19,Good,Low,7.07,5.77,No,Neutral,
USER-05919,44.0,Other,9.33,1.93,2.45,8.2,Poor,High,7.86,4.46,Yes,Negative,
USER-05363,28.0,Other,5.74,1.56,1.65,9.54,Excellent,invalid,6.56,2.89,No,Negative,
USER-07909,56.0,Female,2.93,1.9,3.97,3.75,Fair,High,5.34,5.16,No,Negative,
USER-02496,36.0,Other,9.05,5.08,2.31,10.4,Excellent,Medium,8.78,1.88,Yes,Negative,
USER-08089,28.0,Female,9.23,7.12,4.39,5.79,Excellent,High,6.31,invalid,Yes,Positive,
USER-02990,22.0,Male,9.64,3.62,0.94,8.41,Fair,Medium,6.45,7.6,No,Negative,
USER-05245,31.0,Male,8.61,3.03,4.04,11.4,Poor,Low,4.26,7.2,No,Negative,
USER-08561,36.0,Male,11.14,1.87,4.89,6.23,Poor,High,6.14,2.28,Yes,Negative,
USER-02506,57.0,Other,3.28,1.62,3.47,13.05,Fair,Medium,7.7,9.18,Yes,Neutral,
USER-07727,20.0,Other,10.12,6.95,1.87,11.76,Good,Low,5.41,0.75,Yes,Neutral,
USER-05436,40.0,Male,8.9,7.81,3.01,5.12,Fair,High,8.82,2.63,No,Neutral,
USER-05038,62.0,Other,3.63,2.1,0.32,7.38,Excellent,Medium,7.54,2.29,Yes,Negative,
USER-00006,58.0,Male,5.59,5.74,0.11,1.34,Poor,Low,8.61,6.54,Yes,Neutral,
invalid,55.0,Female,11.64,6.78,0.99,14.77,Good,High,5.98,7.08,No,Neutral,
USER-06663,34.0,Female,11.99,0.66,2.75,14.88,Excellent,Medium,7.17,8.02,Yes,Neutral,
USER-05168,55.0,Male,11.83,5.59,3.17,7.19,Excellent,High,8.18,7.52,No,Positive,
USER-04036,27.0,invalid,1.89,6.48,1.66,8.4,Good,Low,7.64,0.67,Yes,Negative,
USER-07101,31.0,Other,5.0,invalid,0.08,7.92,Fair,High,6.85,3.28,Yes,Negative,
USER-09990,24.0,Other,5.63,7.05,,9.0,Good,Low,6.97,0.2,No,Negative,
USER-00842,35.0,Female,10.99,6.08,1.33,6.98,Poor,Low,4.76,invalid,No,Negative,
USER-09781,19.0,Other,2.05,4.12,4.93,8.64,Good,,7.8,9.09,Yes,Negative,
USER-03367,46.0,Other,5.79,7.67,4.79,11.23,Excellent,,8.52,1.74,No,Neutral,
USER-01388,52.0,Female,7.31,7.77,2.55,8.4,invalid,Medium,8.67,0.2,Yes,Negative,
USER-08657,26.0,Female,5.68,5.72,4.61,4.29,Good,High,5.06,1.32,No,Negative,
USER-09191,19.0,Other,3.49,5.08,4.67,,Good,Low,7.93,3.08,Yes,Positive,
USER-01999,45.0,Other,5.76,6.38,4.78,4.68,Poor,Medium,5.39,1.76,Yes,Neutral,
USER-04537,46.0,Other,6.18,6.92,1.27,4.5,invalid,High,5.71,0.41,Yes,Positive,
USER-02464,24.0,Male,4.46,5.21,4.56,7.46,Excellent,Low,7.5,0.89,No,Neutral,
USER-07428,51.0,Male,4.74,1.52,0.42,,Poor,Low,4.15,6.88,Yes,invalid,
USER-04685,47.0,Other,3.15,2.62,3.36,12.95,Excellent,Low,6.51,9.57,Yes,Positive,
USER-03825,54.0,Male,11.59,6.68,3.83,8.98,Fair,Low,4.79,1.11,Yes,Neutral,
USER-06275,30.0,Male,,6.62,4.2,13.63,Poor,Medium,4.04,9.69,Yes,Neutral,
USER-00704,26.0,Other,8.58,2.16,3.17,10.62,Good,Medium,8.24,6.36,No,Negative,
USER-01817,50.0,Other,10.66,2.43,3.61,2.39,Good,Medium,invalid,3.7,Yes,Positive,
USER-01851,58.0,Male,8.89,0.64,4.28,5.67,Fair,Low,8.98,5.49,Yes,Neutral,
USER-05629,46.0,Female,1.55,6.87,1.48,4.62,Fair,High,5.61,1.15,Yes,Positive,
USER-00902,22.0,Other,1.43,5.23,4.51,2.48,Fair,Medium,invalid,5.27,No,Negative,
USER-02444,40.0,Other,8.82,4.58,2.01,6.06,Excellent,Medium,4.75,0.33,No,Negative,
USER-00469,23.0,Male,7.55,2.91,2.43,4.93,Poor,Low,5.61,1.34,Yes,Positive,
USER-03480,56.0,Other,11.09,5.69,4.2,9.42,Poor,Medium,8.5,3.5,Yes,Positive,
USER-06483,27.0,Male,3.61,4.37,2.41,10.57,Fair,Medium,4.49,5.8,Yes,Neutral,
USER-07350,51.0,Male,1.7,4.92,1.26,4.99,Good,High,6.67,1.8,Yes,Negative,
USER-05138,23.0,Other,7.74,2.94,3.33,6.15,Good,Low,4.41,4.86,No,Neutral,
USER-08368,20.0,Other,4.45,0.85,1.32,2.26,Poor,High,7.89,8.62,No,Neutral,
USER-09773,52.0,Female,11.31,3.47,1.16,11.96,Excellent,Medium,8.09,4.49,No,Negative,
USER-08106,27.0,Female,1.42,3.31,4.75,3.96,Good,Medium,6.45,6.9,Yes,Positive,
USER-02490,40.0,Female,5.59,3.12,1.4,1.62,Poor,Medium,8.8,1.97,Yes,Neutral,
USER-06281,53.0,Male,4.82,0.7,4.98,4.85,Fair,Low,7.34,4.1,No,Neutral,
USER-09911,36.0,Other,2.98,0.3,1.04,1.01,Excellent,Medium,6.25,1.8,No,Neutral,
USER-09845,32.0,,8.99,0.71,4.25,12.78,Excellent,Medium,8.68,2.49,Yes,Negative,
USER-08660,21.0,Other,11.65,invalid,4.32,6.43,Poor,Medium,6.51,3.88,Yes,Positive,
USER-03561,55.0,Male,2.43,7.91,3.95,8.32,Excellent,High,7.95,8.91,Yes,Neutral,
USER-00978,39.0,Female,8.72,5.95,4.14,3.46,Excellent,High,8.43,1.55,No,Negative,
USER-05210,29.0,Male,4.67,4.27,0.68,8.73,Good,High,6.03,0.12,No,Positive,
USER-04057,50.0,Other,3.96,4.04,4.15,13.71,Fair,High,4.26,7.55,No,Positive,
USER-04492,38.0,Male,9.02,1.79,2.24,2.57,Excellent,Medium,8.8,8.44,No,Positive,
,31.0,Other,3.2,6.88,3.65,8.31,Good,Medium,5.09,8.99,No,Negative,
USER-00177,27.0,Male,6.16,4.18,1.14,7.86,Fair,Low,8.39,invalid,No,Negative,
USER-00979,19.0,Other,3.46,7.18,,7.51,Good,Medium,invalid,6.52,Yes,Positive,
USER-05598,39.0,Other,1.1,2.59,1.91,8.44,Good,Medium,4.09,6.44,No,,
USER-04378,42.0,Male,7.16,1.5,3.34,8.55,Good,Medium,4.0,8.0,No,Negative,
USER-06612,34.0,Other,7.09,5.33,4.28,1.59,Poor,High,8.37,4.62,Yes,Positive,
USER-01579,33.0,Female,2.73,0.17,,6.88,Fair,Medium,5.76,2.32,No,Positive,
USER-04169,21.0,Male,invalid,3.22,4.62,7.48,Excellent,Medium,8.89,6.52,Yes,Negative,
USER-07181,29.0,Male,11.58,6.84,0.1,10.64,Poor,High,7.96,invalid,Yes,invalid,
USER-07830,65.0,Male,1.47,6.7,2.15,1.54,Excellent,High,8.21,0.6,Yes,Positive,
USER-01043,58.0,Female,1.65,6.09,1.92,1.75,Fair,High,8.75,5.73,No,Positive,
USER-02175,39.0,Male,5.89,0.2,3.21,10.48,Fair,High,8.43,1.17,Yes,Positive,
USER-00300,25.0,Female,9.42,0.62,2.34,6.75,Good,Low,4.32,8.43,Yes,Positive,
USER-09201,43.0,Other,9.48,1.17,0.63,3.73,Fair,High,8.4,6.63,No,,
USER-07380,59.0,Other,3.46,3.19,3.97,13.38,Excellent,Low,4.02,0.65,Yes,Positive,
USER-03642,37.0,Female,4.3,6.1,3.94,14.96,Good,Medium,6.17,4.75,Yes,Negative,
USER-03699,49.0,invalid,4.88,7.02,3.33,2.22,Excellent,Low,4.12,3.83,Yes,Neutral,
USER-00341,41.0,,7.36,7.92,3.88,7.52,Good,High,4.33,6.39,Yes,Neutral,
USER-05945,50.0,Male,5.53,3.48,2.19,5.51,Fair,High,7.73,0.86,No,Negative,
USER-00933,,Female,2.96,3.52,4.81,4.79,Poor,Low,5.68,7.69,No,Positive,
USER-02063,53.0,invalid,4.17,invalid,3.81,11.47,Good,High,7.91,6.63,No,Negative,
USER-03947,46.0,Female,9.42,2.23,2.67,9.35,Excellent,Medium,4.61,1.17,Yes,Neutral,
USER-06330,44.0,Female,5.05,3.15,0.63,4.26,Fair,invalid,8.7,9.0,Yes,Positive,
USER-05094,25.0,Other,9.27,3.94,4.7,7.81,Poor,Low,5.56,9.59,No,Negative,
USER-05494,44.0,Female,1.01,5.86,3.94,8.1,Fair,Low,4.49,5.44,No,Neutral,
USER-01100,invalid,Male,11.03,1.51,3.27,7.17,Poor,High,6.67,3.21,Yes,Neutral,
USER-03594,45.0,Other,8.66,7.32,0.49,12.71,Good,Low,4.05,8.39,,Negative,
USER-07505,50.0,Other,1.38,6.85,3.23,9.66,Poor,Medium,7.75,9.57,Yes,Negative,
USER-04410,47.0,Male,2.44,6.66,2.05,6.52,Fair,Medium,7.05,9.87,No,Neutral,
USER-07385,22.0,Male,9.58,5.27,2.04,5.75,Good,High,8.9,6.21,Yes,Neutral,
USER-03953,51.0,Male,9.96,1.11,1.24,4.2,Fair,High,8.67,2.72,No,Negative,
USER-02167,23.0,Other,5.12,7.24,1.82,10.14,Poor,Medium,8.68,9.84,Yes,Neutral,
USER-05556,invalid,Other,2.53,2.19,0.19,8.6,Excellent,Medium,5.41,7.91,Yes,Positive,
USER-07028,43.0,Male,11.15,2.21,2.91,11.87,Poor,Low,8.53,2.78,Yes,Negative,
USER-06032,54.0,Male,11.97,5.24,2.22,3.53,Good,Low,5.33,5.32,No,Negative,
USER-01139,32.0,Female,11.98,7.34,3.86,7.67,Good,Low,6.85,0.54,No,,
USER-07624,56.0,Female,1.04,invalid,2.54,1.87,Fair,,invalid,5.47,Yes,Positive,
USER-08122,55.0,Male,3.77,6.07,0.17,3.33,Good,High,8.34,1.23,Yes,Negative,
USER-07405,34.0,Other,2.18,2.11,0.79,1.49,Poor,Medium,4.95,3.87,No,Negative,
USER-03771,38.0,Other,1.99,0.83,1.28,13.33,Fair,Low,7.42,9.19,No,Positive,
USER-07578,23.0,Male,2.72,2.26,3.0,7.62,Good,Medium,4.29,8.42,invalid,Neutral,
USER-07670,27.0,Other,6.77,4.19,1.1,14.46,Fair,High,6.46,0.47,No,Positive,
USER-05785,45.0,Female,3.14,0.9,4.36,8.99,invalid,Low,8.39,9.28,No,Negative,
USER-04209,58.0,Female,,3.46,0.91,7.59,Fair,Low,5.79,6.55,No,Negative,
USER-07509,62.0,Female,,6.75,2.14,7.06,Good,High,7.97,6.86,Yes,Neutral,
USER-04744,32.0,Male,11.48,1.12,4.88,9.22,Excellent,Low,8.45,7.45,No,Negative,
USER-06597,59.0,,9.62,,3.72,14.61,Good,Low,7.4,4.03,No,Negative,
USER-07766,50.0,Male,7.59,2.09,1.82,3.96,Poor,Medium,4.65,0.27,No,Positive,
USER-08584,56.0,Male,11.61,5.98,4.95,6.08,Fair,Low,5.19,0.33,Yes,Neutral,
USER-06729,41.0,Female,6.65,7.86,1.69,5.3,,Medium,5.8,0.61,Yes,Neutral,
USER-03810,19.0,Female,4.46,3.12,3.74,12.3,Excellent,Low,5.34,3.6,Yes,Positive,
USER-06489,56.0,Other,9.16,5.17,3.78,6.49,Poor,Medium,4.51,8.47,No,Neutral,
USER-04886,42.0,Other,6.45,3.01,3.58,1.01,Excellent,High,6.25,3.1,No,Negative,
USER-00221,22.0,Male,10.82,1.88,3.47,7.56,Excellent,Medium,8.89,5.73,Yes,Neutral,
USER-05715,33.0,Male,2.14,0.16,1.52,4.01,Fair,High,4.9,0.25,Yes,Positive,
USER-05885,32.0,Female,9.03,0.11,3.39,5.94,Excellent,Low,8.17,2.27,Yes,Positive,
USER-05947,61.0,Other,8.09,6.22,1.09,11.78,Poor,Low,8.12,4.35,Yes,Positive,
USER-02815,43.0,Male,4.83,2.46,3.91,9.89,Excellent,Medium,7.41,4.73,Yes,Neutral,
USER-06621,52.0,Female,5.71,6.37,1.31,11.65,Excellent,Medium,8.85,0.86,Yes,Negative,
USER-02562,29.0,Other,8.55,invalid,2.2,5.79,Fair,High,,4.7,Yes,Negative,
USER-05087,55.0,Other,3.8,5.28,0.35,11.13,Excellent,Medium,7.99,6.05,Yes,Negative,
USER-00344,39.0,Male,4.26,7.53,4.96,7.49,Poor,High,4.07,9.83,Yes,Negative,
USER-02121,63.0,Other,11.83,4.74,0.42,9.8,Fair,Medium,8.33,4.5,Yes,Negative,
USER-01694,21.0,Female,10.04,7.73,4.29,13.34,Fair,Low,8.72,0.98,No,Positive,
USER-03553,48.0,Male,4.1,6.49,4.42,6.09,invalid,High,8.47,3.6,No,Positive,
USER-02786,25.0,Female,6.47,,0.26,1.92,Poor,Low,5.38,7.87,Yes,Negative,
USER-04881,42.0,Other,11.12,4.37,4.5,14.37,Good,Medium,6.07,1.59,No,Negative,
USER-07825,35.0,Male,invalid,4.51,4.04,1.91,Fair,Medium,6.35,8.41,No,Neutral,
USER-07514,64.0,Female,5.03,6.57,2.51,11.3,Excellent,High,7.72,5.31,No,Negative,
USER-07851,30.0,Female,4.75,3.63,2.96,6.32,Poor,High,7.34,4.35,invalid,Positive,
USER-03855,51.0,Other,invalid,7.23,3.73,3.3,Good,High,6.93,5.92,No,Positive,
USER-03529,32.0,Male,8.67,3.9,1.95,9.42,Poor,Low,5.94,6.41,No,Negative,
USER-03740,47.0,Male,2.44,0.43,0.35,11.05,Excellent,High,7.81,8.97,No,Neutral,
USER-01770,,Male,1.72,5.5,0.4,4.65,Excellent,High,4.35,5.66,No,Positive,
USER-05821,51.0,Other,10.68,4.42,1.03,4.25,Fair,Low,7.22,9.63,No,Neutral,
USER-02617,49.0,Female,1.57,3.55,1.46,6.6,Poor,High,7.74,4.94,invalid,Neutral,
USER-03778,35.0,Male,5.62,0.81,1.1,2.09,Excellent,High,8.26,7.58,No,Positive,
USER-01821,46.0,Other,10.17,6.52,4.42,6.07,Poor,High,8.34,3.0,No,Positive,
USER-01369,47.0,Female,8.2,0.53,4.77,6.16,Good,Medium,6.09,3.34,No,Positive,
USER-07432,55.0,Female,6.29,0.87,3.13,5.6,Poor,Medium,8.32,2.39,Yes,Positive,
USER-05817,53.0,Other,6.92,2.83,1.24,13.65,Good,High,5.98,0.81,No,Negative,
USER-07935,33.0,Female,7.61,6.24,0.14,12.14,Good,Medium,8.99,6.82,No,Neutral,
USER-08207,64.0,Other,10.2,1.81,0.29,14.95,Fair,Low,7.38,3.15,No,invalid,
USER-05415,61.0,Other,3.56,7.6,4.36,3.71,Excellent,High,4.93,8.31,No,Negative,
USER-08963,40.0,Other,10.8,0.06,,13.04,Good,Medium,6.4,5.92,Yes,Neutral,
USER-07582,36.0,Male,1.57,2.73,2.27,2.12,Fair,Low,6.71,5.15,No,Negative,
USER-08840,47.0,Male,3.2,2.34,0.34,9.14,Good,Low,8.81,1.84,,invalid,
USER-03913,48.0,Female,6.45,4.76,4.22,5.78,Good,Medium,6.11,1.14,No,Negative,
USER-02360,29.0,Other,9.29,6.29,3.78,7.65,Poor,Medium,6.81,5.47,Yes,,
USER-08616,33.0,Female,4.03,7.4,2.19,4.64,Fair,Low,7.77,5.71,No,Positive,
USER-02321,31.0,Other,10.24,6.3,0.34,9.1,Fair,Medium,7.48,9.02,Yes,Positive,
USER-07073,65.0,Male,2.53,1.42,2.23,11.97,Good,Low,8.58,1.0,No,Positive,
USER-00432,60.0,Female,5.32,1.2,,9.74,Fair,Low,8.75,7.42,Yes,Negative,
USER-00130,42.0,Male,6.12,6.7,4.5,4.34,Good,Low,6.36,8.66,No,Positive,
USER-08607,24.0,Female,1.44,3.12,4.56,4.38,Poor,Low,8.64,8.94,No,Positive,
USER-01934,57.0,Male,3.46,4.04,3.34,2.7,Poor,Low,8.31,8.09,Yes,Positive,
USER-06893,28.0,Other,4.85,1.58,0.05,9.28,Poor,High,8.93,5.51,No,Positive,
USER-01675,24.0,Other,4.18,6.26,3.91,11.77,Good,High,8.1,9.27,Yes,Positive,
USER-09168,61.0,Other,6.46,0.79,3.43,13.65,Good,High,6.03,0.34,No,Neutral,
USER-05394,36.0,Male,9.9,0.68,3.83,14.14,Excellent,Medium,5.37,0.74,No,Neutral,
USER-01515,46.0,Other,11.63,2.38,,12.24,Fair,Medium,5.34,4.21,No,Neutral,
USER-01444,60.0,Other,11.23,4.5,4.93,8.46,Fair,Medium,8.22,2.59,No,Neutral,
USER-01819,34.0,Female,5.96,4.17,0.03,12.18,Poor,High,8.82,5.55,No,Neutral,
USER-08249,36.0,Male,3.98,2.87,4.64,3.3,Poor,High,5.35,3.28,No,Neutral,
USER-02386,35.0,Female,8.05,,0.88,7.5,Poor,Medium,6.96,5.87,Yes,,
USER-09407,48.0,Female,5.09,4.65,2.61,12.14,Fair,Low,8.06,6.31,invalid,Negative,
USER-02437,35.0,Other,5.0,6.31,2.82,1.34,Excellent,Medium,8.82,1.73,No,Positive,
USER-05757,36.0,Other,3.74,3.28,0.66,13.26,Good,High,invalid,0.53,No,Positive,
USER-06030,26.0,Female,3.66,0.8,4.08,7.13,Poor,High,4.2,5.61,No,Negative,
USER-00423,54.0,Female,1.19,6.0,1.88,13.31,Fair,Low,4.91,0.74,Yes,Negative,
USER-07639,36.0,Other,invalid,4.39,0.94,6.41,Good,High,6.0,4.89,,Neutral,
USER-09604,37.0,Other,4.46,1.06,2.92,2.76,Excellent,High,5.44,3.38,No,Negative,
USER-00274,23.0,Male,11.59,7.87,2.42,6.18,Excellent,Medium,4.05,1.07,No,Neutral,
USER-04992,64.0,Male,3.81,0.88,0.37,5.45,Poor,Low,8.33,6.7,Yes,Negative,
USER-09779,59.0,Male,5.33,5.23,1.34,10.71,Fair,Low,7.03,5.44,No,Neutral,
USER-00098,44.0,Male,1.51,3.04,3.81,2.61,Good,Medium,8.82,6.66,No,Negative,
USER-01374,51.0,Male,10.9,4.65,3.61,4.52,Poor,High,6.22,0.7,No,Positive,
USER-02376,58.0,Female,10.34,5.52,3.94,5.99,Excellent,Medium,invalid,9.59,Yes,Positive,
USER-01051,63.0,Female,11.47,4.57,4.48,2.32,Poor,High,7.92,7.51,No,Neutral,
USER-05331,29.0,Other,11.78,1.94,3.12,7.09,Good,High,6.74,3.6,Yes,Negative,
USER-08184,56.0,Female,7.55,4.06,1.5,12.23,Good,Low,4.62,0.92,Yes,Positive,
USER-05391,46.0,Other,1.56,0.6,4.02,14.14,Fair,Low,4.55,2.44,No,Neutral,
USER-06603,18.0,Male,1.78,7.05,1.87,13.02,Good,High,4.99,invalid,Yes,Positive,
USER-04846,37.0,Female,11.1,3.51,0.06,8.14,Excellent,High,4.76,2.2,No,Positive,
USER-09274,43.0,Male,8.9,7.46,4.03,3.82,Excellent,High,4.1,7.28,No,Neutral,
USER-07342,52.0,Other,5.55,1.34,3.26,6.74,Poor,High,5.88,8.72,Yes,,
USER-04576,23.0,Female,9.4,6.68,2.2,,Good,High,5.93,8.73,Yes,Negative,
USER-00558,47.0,Male,4.05,3.85,1.85,12.52,Poor,High,5.85,0.09,Yes,Negative,
USER-07431,33.0,Female,4.47,4.55,4.56,1.81,Fair,High,7.35,6.58,No,Positive,
USER-06626,50.0,Male,1.1,7.15,1.1,13.48,Poor,Medium,8.88,8.46,No,Positive,
USER-02280,55.0,Male,9.29,2.82,3.84,1.62,Good,Medium,7.1,6.86,No,Positive,
USER-01018,57.0,Other,5.65,7.44,4.17,12.69,,High,7.95,5.46,No,Negative,
invalid,64.0,Male,10.67,4.51,,5.9,Excellent,Medium,4.36,7.94,Yes,Negative,
USER-08947,46.0,Male,4.09,0.19,4.1,5.42,Good,Low,6.49,2.89,No,Neutral,
USER-04412,42.0,Male,9.29,3.32,0.51,3.29,Excellent,Medium,7.69,5.27,No,Positive,
USER-09183,54.0,Other,7.4,5.45,4.04,2.97,Fair,Medium,5.53,3.95,Yes,Negative,
USER-03194,41.0,Other,6.89,1.59,2.64,10.04,Fair,Low,7.37,4.86,Yes,Neutral,
USER-09734,50.0,Female,1.18,5.53,0.29,13.74,Fair,Medium,4.62,9.81,Yes,Negative,
USER-08302,41.0,Other,3.15,5.34,3.89,12.67,Fair,High,4.04,7.38,No,Positive,
USER-07491,51.0,Male,10.75,1.39,2.77,14.79,Excellent,Low,invalid,9.38,Yes,Neutral,
USER-00035,47.0,Male,9.91,,0.61,1.69,Fair,Low,7.1,7.99,Yes,Neutral,
USER-02268,36.0,Male,6.98,4.5,2.31,13.99,Fair,High,7.82,1.17,No,Negative,
USER-02868,38.0,Other,8.63,0.29,2.97,11.76,Poor,Low,4.15,9.99,Yes,Neutral,
USER-07320,65.0,Male,11.35,0.59,3.99,4.61,Poor,High,6.9,9.18,Yes,Negative,
invalid,26.0,Other,10.79,4.65,0.78,1.6,Fair,Medium,6.9,,Yes,Negative,
USER-00169,29.0,Female,4.04,2.0,1.35,10.08,Excellent,Low,8.78,5.72,No,Negative,
USER-06471,56.0,Female,4.77,7.79,3.7,1.83,Good,Low,6.33,1.36,No,Negative,
USER-01864,48.0,Other,1.97,1.28,,14.66,Excellent,High,6.68,3.25,No,Neutral,
USER-03682,18.0,Other,11.93,1.04,2.51,7.95,Excellent,High,8.04,1.95,Yes,Neutral,
USER-02331,29.0,invalid,9.81,4.58,4.14,5.04,Excellent,High,7.68,7.93,Yes,Neutral,
USER-02524,24.0,Male,4.36,5.47,0.63,10.62,Good,Low,8.62,2.52,Yes,Neutral,
USER-04153,25.0,Female,11.06,4.96,1.45,11.91,Good,Medium,8.11,8.41,Yes,Negative,
USER-04665,33.0,Male,10.17,6.69,4.42,11.9,Excellent,Low,4.24,4.03,No,Neutral,
USER-09210,31.0,Male,10.61,5.62,0.36,14.37,Poor,Low,4.37,4.26,Yes,Negative,
USER-08685,40.0,Male,2.75,2.11,3.1,8.11,Poor,Medium,5.91,6.48,invalid,Positive,
USER-04790,33.0,Male,9.24,3.36,3.02,1.02,Good,Medium,4.66,6.48,No,Positive,
USER-02833,26.0,Female,5.57,6.61,3.33,1.05,Poor,Medium,6.27,2.66,No,Negative,
USER-04271,58.0,Other,7.8,1.27,,2.75,Good,High,6.63,2.81,No,,
USER-08647,56.0,Female,5.28,1.67,,5.64,Fair,High,4.46,2.93,No,Negative,
USER-00500,62.0,Male,5.83,6.49,3.67,6.13,invalid,High,6.81,1.62,Yes,Positive,
USER-06680,30.0,Other,5.8,1.05,2.89,14.76,,High,invalid,0.17,No,Neutral,
USER-04960,64.0,Female,10.29,1.04,5.0,8.82,Excellent,High,4.5,8.33,Yes,Neutral,
USER-04899,20.0,Male,10.41,0.13,1.74,7.52,Good,Low,8.02,3.59,Yes,Positive,
USER-09436,35.0,Male,11.87,4.81,4.16,7.15,Good,High,4.09,1.89,Yes,Positive,
USER-02637,36.0,Male,10.45,3.9,4.04,11.6,Poor,High,6.11,3.29,No,Negative,
USER-00099,34.0,Female,4.61,6.27,0.5,8.08,Poor,High,4.8,2.28,Yes,Negative,
USER-05236,31.0,Female,9.81,3.99,3.94,8.35,Excellent,High,7.21,6.81,Yes,Neutral,
USER-02832,35.0,Other,6.5,6.26,4.15,,Fair,Medium,5.7,5.28,Yes,Neutral,
USER-06374,57.0,Other,3.68,5.69,1.88,13.29,Excellent,High,invalid,8.16,Yes,Negative,
USER-06962,20.0,Female,4.72,4.26,0.53,11.62,Fair,Medium,4.82,9.49,Yes,Positive,
USER-03264,26.0,Male,1.97,0.93,0.88,13.02,Good,High,invalid,9.86,No,Negative,
USER-07737,45.0,Male,7.61,2.09,1.67,14.65,Poor,High,4.01,9.69,No,Negative,
USER-02041,31.0,Female,5.07,3.17,4.32,4.78,Excellent,Medium,5.14,5.31,Yes,Neutral,
USER-00514,23.0,Female,10.63,7.46,1.95,2.78,Excellent,Low,4.31,5.95,Yes,Negative,
USER-02532,56.0,invalid,7.55,0.28,0.35,8.19,Excellent,Low,6.62,,No,Negative,
USER-02817,25.0,Female,6.12,3.67,4.37,13.1,Good,Low,6.01,4.82,Yes,Positive,
USER-04627,46.0,Other,5.29,4.65,1.69,11.69,Excellent,Low,4.86,8.05,Yes,Negative,
USER-06758,48.0,Female,5.27,2.27,3.4,5.68,Good,High,8.77,3.9,Yes,Positive,
USER-01589,29.0,Female,3.86,6.91,4.7,7.45,Fair,Medium,7.66,8.05,No,Positive,
USER-03104,25.0,Other,7.97,0.34,0.42,3.42,Excellent,High,6.58,3.72,Yes,Negative,
invalid,43.0,Male,8.51,3.47,4.39,14.39,Poor,High,8.23,8.13,No,Neutral,
USER-00642,invalid,invalid,2.63,7.24,3.41,11.05,Good,Medium,7.59,1.1,Yes,Negative,
USER-08906,27.0,Female,9.45,5.17,1.7,11.94,Excellent,Low,8.05,7.12,Yes,Positive,
USER-05660,51.0,Other,5.5,4.06,4.77,14.39,Good,Medium,4.03,2.34,No,Positive,
USER-03128,42.0,Other,2.96,3.61,3.57,3.02,Excellent,Medium,7.63,2.36,Yes,Positive,
USER-07144,25.0,Other,10.21,4.81,4.72,5.79,Fair,Medium,5.99,6.19,Yes,Neutral,
USER-08119,36.0,Female,1.9,4.64,3.9,12.51,Poor,High,8.94,4.84,Yes,Negative,
USER-07456,62.0,Female,7.49,1.24,2.88,2.95,Poor,High,7.55,3.07,Yes,Positive,
USER-01185,53.0,Other,1.39,6.19,1.13,11.79,Poor,Low,5.26,5.22,No,Negative,
USER-00648,54.0,Male,,0.62,2.36,6.56,Excellent,Medium,5.28,8.36,No,Positive,
USER-02428,36.0,Other,5.57,2.04,1.36,13.09,Excellent,Medium,5.24,7.97,Yes,Negative,
USER-06143,29.0,Male,1.01,2.26,3.93,4.3,Poor,,5.29,1.41,No,Positive,
USER-05889,52.0,Male,9.42,6.01,0.23,8.32,Fair,Low,6.15,3.33,No,Positive,
USER-05588,invalid,Male,4.29,3.61,,4.07,Poor,Medium,8.22,invalid,Yes,Positive,
USER-06908,22.0,Other,6.81,7.07,1.57,1.83,Poor,Medium,8.64,3.93,No,Neutral,
USER-03612,22.0,Male,5.43,7.18,4.84,2.94,Poor,High,7.01,7.94,Yes,Negative,
USER-08090,23.0,Male,1.19,3.83,2.0,9.62,Poor,Low,7.87,3.69,No,Negative,
USER-00335,50.0,Male,6.73,7.2,3.19,9.41,Poor,Medium,4.58,7.34,Yes,Negative,
USER-04957,26.0,Other,7.28,1.49,0.06,7.8,invalid,Medium,5.98,5.45,Yes,Neutral,
USER-08787,25.0,Other,6.6,6.97,0.37,12.65,Poor,High,6.25,0.06,No,Negative,
USER-00892,44.0,Female,1.95,3.94,1.78,12.76,Fair,High,6.57,1.38,Yes,Neutral,
USER-09711,52.0,Other,8.6,7.58,1.96,2.73,Good,Low,8.74,8.17,No,Positive,
USER-06528,42.0,Male,4.04,3.97,2.99,6.93,Fair,High,invalid,5.96,No,Negative,
USER-03796,62.0,Female,1.69,3.03,3.48,9.71,invalid,Medium,8.59,9.65,Yes,Negative,
USER-09543,31.0,Female,8.64,4.43,1.34,11.63,Good,Medium,5.97,8.82,Yes,Neutral,
USER-00633,21.0,Male,5.58,7.05,3.61,7.24,Poor,Medium,5.27,1.27,No,Positive,
USER-09782,59.0,Female,2.54,4.75,2.75,,Good,Low,6.32,8.26,Yes,Positive,
USER-09702,39.0,Male,5.76,4.4,4.98,9.26,Fair,Low,6.66,6.99,No,Negative,
